checkpoint,architecture,layer,head,learned_bias,fixed_config_bias,total_zero_input_logit,gamma_zero_input,one_minus_gamma,half_life_tokens,efold_tokens,weight_l2,weight_rms,input_dim,parameter
scaled_tda_hybrid,tda_hybrid,2,8,0.042724609375,3.9,3.942724609375,0.9809737222497685,0.01902627775023148,36.08336180822857,52.057287139333575,0.7753527164459229,0.02422977238893509,1024,blocks.2.attn.mem.w_gamma
scaled_tda_hybrid,tda_hybrid,2,9,-0.01519775390625,3.9,3.88480224609375,0.9798619818099116,0.020138018190088376,34.07208221804446,49.15562404873377,0.7079764604568481,0.022124264389276505,1024,blocks.2.attn.mem.w_gamma
scaled_tda_hybrid,tda_hybrid,2,10,0.0120849609375,3.9,3.9120849609375,0.9803933478213266,0.01960665217867338,35.004936132162115,50.50144776450518,0.5607637763023376,0.0175238698720932,1024,blocks.2.attn.mem.w_gamma
scaled_tda_hybrid,tda_hybrid,2,11,-0.032958984375,3.9,3.867041015625,0.9795085053469664,0.020491494653033532,33.4783223514272,48.29900963368616,0.6274666786193848,0.019608335569500923,1024,blocks.2.attn.mem.w_gamma
scaled_tda_hybrid,tda_hybrid,2,12,0.01483154296875,3.9,3.91483154296875,0.9804460736548996,0.0195539263451004,35.10026526618017,50.638978633405266,0.7250025868415833,0.022656332701444626,1024,blocks.2.attn.mem.w_gamma
scaled_tda_hybrid,tda_hybrid,2,13,-0.0012969970703125,3.9,3.8987030029296874,0.980134456280682,0.019865543719318052,34.54419837916111,49.8367436931003,0.40177974104881287,0.012555616907775402,1024,blocks.2.attn.mem.w_gamma
scaled_tda_hybrid,tda_hybrid,2,14,-0.0198974609375,3.9,3.8801025390625,0.9797690354999296,0.02023096450007043,33.91394308817701,48.92747751030351,0.652370274066925,0.020386572927236557,1024,blocks.2.attn.mem.w_gamma
scaled_tda_hybrid,tda_hybrid,2,15,-0.040283203125,3.9,3.859716796875,0.979360979150753,0.020639020849246913,33.236527245681756,47.95017303371599,0.8419811725616455,0.02631191350519657,1024,blocks.2.attn.mem.w_gamma
scaled_tda_hybrid,tda_hybrid,6,0,-0.0311279296875,3.9,3.8688720703125,0.9795452252813709,0.020454774718629165,33.53904832775541,48.38661869858801,0.7339071035385132,0.022934598848223686,1024,blocks.6.attn.mem.w_gamma
scaled_tda_hybrid,tda_hybrid,6,1,-0.0322265625,3.9,3.8677734375,0.9795232010591374,0.020476798940862642,33.50259940060554,48.33403401214317,0.7439298629760742,0.02324780821800232,1024,blocks.6.attn.mem.w_gamma
scaled_tda_hybrid,tda_hybrid,6,2,-0.00537109375,3.9,3.89462890625,0.9800549745704213,0.019945025429578628,34.40514797856944,49.63613636973307,0.6698305010795593,0.02093220315873623,1024,blocks.6.attn.mem.w_gamma
scaled_tda_hybrid,tda_hybrid,6,3,0.008544921875,3.9,3.908544921875,0.9803251845233272,0.01967481547667277,34.882453028159816,50.32474199776838,0.7261740565299988,0.022692939266562462,1024,blocks.6.attn.mem.w_gamma
scaled_tda_hybrid,tda_hybrid,6,4,-0.0322265625,3.9,3.8677734375,0.9795232010591374,0.020476798940862642,33.50259940060554,48.33403401214317,0.7304792404174805,0.022827476263046265,1024,blocks.6.attn.mem.w_gamma
scaled_tda_hybrid,tda_hybrid,6,5,0.03125,3.9,3.93125,0.9807583707859098,0.019241629214090266,35.67561448110522,51.46903209255699,1.1814953088760376,0.03692173212766647,1024,blocks.6.attn.mem.w_gamma
scaled_tda_hybrid,tda_hybrid,6,6,-0.0311279296875,3.9,3.8688720703125,0.9795452252813709,0.020454774718629165,33.53904832775541,48.38661869858801,0.8047422170639038,0.025148196145892143,1024,blocks.6.attn.mem.w_gamma
scaled_tda_hybrid,tda_hybrid,6,7,0.06103515625,3.9,3.96103515625,0.9813124825064704,0.01868751749352961,36.7437899707488,53.01008357426492,1.2729623317718506,0.03978006914258003,1024,blocks.6.attn.mem.w_gamma
scaled_tda_hybrid,tda_hybrid,6,8,-0.0206298828125,3.9,3.8793701171875,0.9797545125707249,0.02024548742927512,33.88936489320347,48.892018670301184,0.6836690306663513,0.021364659070968628,1024,blocks.6.attn.mem.w_gamma
scaled_tda_hybrid,tda_hybrid,6,9,0.055908203125,3.9,3.955908203125,0.9812182305558709,0.01878176944412909,36.55764957394647,52.741539746889096,1.3772081136703491,0.04303775355219841,1024,blocks.6.attn.mem.w_gamma
scaled_tda_hybrid,tda_hybrid,6,10,0.033203125,3.9,3.933203125,0.9807951943790254,0.019204805620974597,35.74468830551354,51.56868455648611,0.8586965203285217,0.026834268122911453,1024,blocks.6.attn.mem.w_gamma
scaled_tda_hybrid,tda_hybrid,6,11,0.022705078125,3.9,3.922705078125,0.980596452058087,0.019403547941913055,35.37499762233999,51.03533364120878,0.7467724680900574,0.023336641490459442,1024,blocks.6.attn.mem.w_gamma
scaled_tda_hybrid,tda_hybrid,6,12,0.033935546875,3.9,3.933935546875,0.9808089854065356,0.019191014593464433,35.770625788759226,51.6061044349378,0.9507681131362915,0.02971150353550911,1024,blocks.6.attn.mem.w_gamma
scaled_tda_hybrid,tda_hybrid,6,13,0.0218505859375,3.9,3.9218505859375,0.9805801869137301,0.01941981308626993,35.34507696735058,50.992167260635405,0.7481153011322021,0.023378603160381317,1024,blocks.6.attn.mem.w_gamma
scaled_tda_hybrid,tda_hybrid,6,14,0.024169921875,3.9,3.924169921875,0.9806243041009721,0.01937569589902788,35.426349689839064,51.10941901432909,0.7900679111480713,0.024689624086022377,1024,blocks.6.attn.mem.w_gamma
scaled_tda_hybrid,tda_hybrid,6,15,-0.0009765625,3.9,3.8990234375,0.9801406944715947,0.019859305528405324,34.55515897530775,49.85255649080624,0.7821341753005981,0.02444169484078884,1024,blocks.6.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,10,0,-0.03076171875,3.9,3.86923828125,0.9795525615333074,0.02044743846669263,33.551206870890965,48.40415976847411,0.6524475812911987,0.02038898877799511,1024,blocks.10.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,10,1,0.02978515625,3.9,3.92978515625,0.9807307076733872,0.019269292326612737,35.62389756984562,51.394420361152676,0.9277169704437256,0.028991157189011574,1024,blocks.10.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,10,2,0.031005859375,3.9,3.931005859375,0.980753762972416,0.019246237027584025,35.66698973445116,51.45658921333025,0.6994131207466125,0.021856660023331642,1024,blocks.10.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,10,3,0.0302734375,3.9,3.9302734375,0.9807399330402854,0.01926006695971464,35.64112812401004,51.41927879619745,1.0324807167053223,0.03226502239704132,1024,blocks.10.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,10,4,0.0189208984375,3.9,3.9189208984375,0.9805243191816064,0.019475680818393553,35.24268573543693,50.84444793812307,0.6466475129127502,0.020207734778523445,1024,blocks.10.attn.mem.w_gamma
